date,city,latitude,longitude,water_level_m,precipitation_mm,flood_alert_flag
2014-06-29,Thiruvananthapuram,8.5241,76.9366,5.53,203.15,Red
2014-06-29,Kollam,8.8932,76.6141,6.2,217.79,Red
2014-06-29,Alappuzha,9.4981,76.3388,3.71,196.43,Yellow
2014-06-29,Kottayam,9.5916,76.5222,3.92,166.22,Yellow
2014-06-29,Ernakulam,10.0827,76.2711,7.88,225.9,Red
2014-06-29,Thrissur,10.5276,76.2144,3.14,142.35,Yellow
2014-06-29,Palakkad,10.7867,76.6548,1.76,203.47,Red
2014-06-29,Malappuram,11.2588,76.3183,5.08,182.58,Orange
2014-06-29,Kozhikode,11.2588,75.7804,5.64,219.2,Red
2014-06-29,Wayanad,11.6854,76.132,5.05,226.28,Red
2014-06-29,Kannur,11.8745,75.3704,4.62,185.04,Yellow
2014-06-29,Kasaragod,12.499,75.0577,3.75,184.3,Yellow
2014-06-29,Pathanamthitta,9.2646,76.7874,4.63,179.54,Yellow
2014-06-29,Idukki,9.8501,77.0166,2.76,205.76,Red
2014-06-30,Thiruvananthapuram,8.5241,76.9366,5.82,190.59,Orange
2014-06-30,Kollam,8.8932,76.6141,5.01,245.26,Red
2014-06-30,Alappuzha,9.4981,76.3388,2.77,148.16,Yellow
2014-06-30,Kottayam,9.5916,76.5222,5.91,164.91,Orange
2014-06-30,Ernakulam,10.0827,76.2711,5.36,137.33,Yellow
2014-06-30,Thrissur,10.5276,76.2144,5.65,197.84,Orange
2014-06-30,Palakkad,10.7867,76.6548,3.3,164.29,Yellow
2014-06-30,Malappuram,11.2588,76.3183,5.75,197.33,Orange
2014-06-30,Kozhikode,11.2588,75.7804,5.11,201.81,Red
2014-06-30,Wayanad,11.6854,76.132,6.48,155.45,Orange
2014-06-30,Kannur,11.8745,75.3704,3.18,201.6,Red
2014-06-30,Kasaragod,12.499,75.0577,3.69,169.73,Yellow
2014-06-30,Pathanamthitta,9.2646,76.7874,6.15,218.58,Red
2014-06-30,Idukki,9.8501,77.0166,5.48,198.03,Orange
2014-07-01,Thiruvananthapuram,8.5241,76.9366,2.85,155.52,Yellow
2014-07-01,Kollam,8.8932,76.6141,6.46,176.61,Orange
2014-07-01,Alappuzha,9.4981,76.3388,5.59,175.86,Orange
2014-07-01,Kottayam,9.5916,76.5222,3.55,165.31,Yellow
2014-07-01,Ernakulam,10.0827,76.2711,6.4,182.22,Orange
2014-07-01,Thrissur,10.5276,76.2144,5.05,191.1,Orange
2014-07-01,Palakkad,10.7867,76.6548,5.96,181.43,Orange
2014-07-01,Malappuram,11.2588,76.3183,6.49,145.8,Yellow
2014-07-01,Kozhikode,11.2588,75.7804,5.11,176.44,Orange
2014-07-01,Wayanad,11.6854,76.132,3.29,172.33,Yellow
2014-07-01,Kannur,11.8745,75.3704,3.46,219.72,Red
2014-07-01,Kasaragod,12.499,75.0577,5.5,211.39,Red
2014-07-01,Pathanamthitta,9.2646,76.7874,6.83,157.05,Orange
2014-07-01,Idukki,9.8501,77.0166,5.4,165.6,Orange
2014-07-02,Thiruvananthapuram,8.5241,76.9366,3.84,165.02,Yellow
2014-07-02,Kollam,8.8932,76.6141,5.72,127.11,Yellow
2014-07-02,Alappuzha,9.4981,76.3388,4.76,180.42,Yellow
2014-07-02,Kottayam,9.5916,76.5222,2.9,151.76,Yellow
2014-07-02,Ernakulam,10.0827,76.2711,7.28,187.21,Red
2014-07-02,Thrissur,10.5276,76.2144,7.94,174.75,Red
2014-07-02,Palakkad,10.7867,76.6548,4.61,166.71,Yellow
2014-07-02,Malappuram,11.2588,76.3183,6.2,228.18,Red
2014-07-02,Kozhikode,11.2588,75.7804,7.65,227.58,Red
2014-07-02,Wayanad,11.6854,76.132,5.11,174.08,Orange
2014-07-02,Kannur,11.8745,75.3704,4.05,236.59,Red
2014-07-02,Kasaragod,12.499,75.0577,6.48,182.67,Orange
2014-07-02,Pathanamthitta,9.2646,76.7874,2.66,124.65,Yellow
2014-07-02,Idukki,9.8501,77.0166,7.29,144.06,Red
2014-07-03,Thiruvananthapuram,8.5241,76.9366,4.85,213.06,Red
2014-07-03,Kollam,8.8932,76.6141,3.13,197.26,Yellow
2014-07-03,Alappuzha,9.4981,76.3388,3.41,190.69,Yellow
2014-07-03,Kottayam,9.5916,76.5222,6.4,118.21,Yellow
2014-07-03,Ernakulam,10.0827,76.2711,5.41,177.22,Orange
2014-07-03,Thrissur,10.5276,76.2144,6.71,138.16,Yellow
2014-07-03,Palakkad,10.7867,76.6548,3.41,203.36,Red
2014-07-03,Malappuram,11.2588,76.3183,8.22,175.45,Red
2014-07-03,Kozhikode,11.2588,75.7804,5.64,122.96,Yellow
2014-07-03,Wayanad,11.6854,76.132,5.92,162.86,Orange
2014-07-03,Kannur,11.8745,75.3704,3.56,195.23,Yellow
2014-07-03,Kasaragod,12.499,75.0577,5.29,173.53,Orange
2014-07-03,Pathanamthitta,9.2646,76.7874,3.32,253.92,Red
2014-07-03,Idukki,9.8501,77.0166,4.06,174.13,Yellow
2014-07-04,Thiruvananthapuram,8.5241,76.9366,4.03,113.23,Yellow
2014-07-04,Kollam,8.8932,76.6141,4.77,131.23,Yellow
2014-07-04,Alappuzha,9.4981,76.3388,6.06,187.53,Orange
2014-07-04,Kottayam,9.5916,76.5222,7.11,201.85,Red
2014-07-04,Ernakulam,10.0827,76.2711,7.81,161.88,Red
2014-07-04,Thrissur,10.5276,76.2144,7.76,186.4,Red
2014-07-04,Palakkad,10.7867,76.6548,2.76,199.01,Yellow
2014-07-04,Malappuram,11.2588,76.3183,4.86,164.7,Yellow
2014-07-04,Kozhikode,11.2588,75.7804,6.84,190.56,Orange
2014-07-04,Wayanad,11.6854,76.132,5.85,149.32,Yellow
2014-07-04,Kannur,11.8745,75.3704,5.82,156.07,Orange
2014-07-04,Kasaragod,12.499,75.0577,3.67,163.74,Yellow
2014-07-04,Pathanamthitta,9.2646,76.7874,4.32,202.93,Red
2014-07-04,Idukki,9.8501,77.0166,2.56,175.46,Yellow
2014-07-05,Thiruvananthapuram,8.5241,76.9366,5.17,62.91,Yellow
2014-07-05,Kollam,8.8932,76.6141,6.7,183.5,Orange
2014-07-05,Alappuzha,9.4981,76.3388,5.14,123.17,Yellow
2014-07-05,Kottayam,9.5916,76.5222,5.22,88.31,Yellow
2014-07-05,Ernakulam,10.0827,76.2711,2.93,181.67,Yellow
2014-07-05,Thrissur,10.5276,76.2144,3.04,239.42,Red
2014-07-05,Palakkad,10.7867,76.6548,3.95,189.91,Yellow
2014-07-05,Malappuram,11.2588,76.3183,5.51,203.0,Red
2014-07-05,Kozhikode,11.2588,75.7804,2.58,154.16,Yellow
2014-07-05,Wayanad,11.6854,76.132,3.57,157.79,Yellow
2014-07-05,Kannur,11.8745,75.3704,3.52,218.52,Red
2014-07-05,Kasaragod,12.499,75.0577,5.64,167.66,Orange
2014-07-05,Pathanamthitta,9.2646,76.7874,4.55,169.82,Yellow
2014-07-05,Idukki,9.8501,77.0166,3.52,145.26,Yellow
2014-07-06,Thiruvananthapuram,8.5241,76.9366,2.62,169.86,Yellow
2014-07-06,Kollam,8.8932,76.6141,4.49,199.82,Yellow
2014-07-06,Alappuzha,9.4981,76.3388,5.17,260.81,Red
2014-07-06,Kottayam,9.5916,76.5222,4.28,134.18,Yellow
2014-07-06,Ernakulam,10.0827,76.2711,3.62,294.27,Red
2014-07-06,Thrissur,10.5276,76.2144,4.95,196.75,Yellow
2014-07-06,Palakkad,10.7867,76.6548,5.92,123.87,Yellow
2014-07-06,Malappuram,11.2588,76.3183,2.93,128.99,Yellow
2014-07-06,Kozhikode,11.2588,75.7804,3.8,176.23,Yellow
2014-07-06,Wayanad,11.6854,76.132,3.64,191.28,Yellow
2014-07-06,Kannur,11.8745,75.3704,5.34,158.96,Orange
2014-07-06,Kasaragod,12.499,75.0577,4.55,168.59,Yellow
2014-07-06,Pathanamthitta,9.2646,76.7874,4.2,191.18,Yellow
2014-07-06,Idukki,9.8501,77.0166,6.53,156.29,Orange
2014-07-07,Thiruvananthapuram,8.5241,76.9366,5.38,256.23,Red
2014-07-07,Kollam,8.8932,76.6141,4.23,182.39,Yellow
2014-07-07,Alappuzha,9.4981,76.3388,4.75,226.46,Red
2014-07-07,Kottayam,9.5916,76.5222,5.07,191.69,Orange
2014-07-07,Ernakulam,10.0827,76.2711,6.22,228.86,Red
2014-07-07,Thrissur,10.5276,76.2144,3.02,227.59,Red
2014-07-07,Palakkad,10.7867,76.6548,5.77,177.01,Orange
2014-07-07,Malappuram,11.2588,76.3183,7.01,218.85,Red
2014-07-07,Kozhikode,11.2588,75.7804,7.39,210.04,Red
2014-07-07,Wayanad,11.6854,76.132,6.05,152.33,Orange
2014-07-07,Kannur,11.8745,75.3704,5.79,151.0,Orange
2014-07-07,Kasaragod,12.499,75.0577,4.32,178.61,Yellow
2014-07-07,Pathanamthitta,9.2646,76.7874,6.03,129.53,Yellow
2014-07-07,Idukki,9.8501,77.0166,6.99,138.33,Yellow
2014-07-08,Thiruvananthapuram,8.5241,76.9366,5.29,174.79,Orange
2014-07-08,Kollam,8.8932,76.6141,5.82,245.29,Red
2014-07-08,Alappuzha,9.4981,76.3388,2.19,90.02,Yellow
2014-07-08,Kottayam,9.5916,76.5222,6.16,162.05,Orange
2014-07-08,Ernakulam,10.0827,76.2711,2.74,138.74,Yellow
2014-07-08,Thrissur,10.5276,76.2144,4.86,108.96,Yellow
2014-07-08,Palakkad,10.7867,76.6548,3.27,166.31,Yellow
2014-07-08,Malappuram,11.2588,76.3183,3.5,188.44,Yellow
2014-07-08,Kozhikode,11.2588,75.7804,7.54,241.58,Red
2014-07-08,Wayanad,11.6854,76.132,3.95,145.82,Yellow
2014-07-08,Kannur,11.8745,75.3704,3.11,151.2,Yellow
2014-07-08,Kasaragod,12.499,75.0577,5.23,178.67,Orange
2014-07-08,Pathanamthitta,9.2646,76.7874,2.62,129.59,Yellow
2014-07-08,Idukki,9.8501,77.0166,5.36,135.89,Yellow
2014-07-09,Thiruvananthapuram,8.5241,76.9366,2.67,243.75,Red
2014-07-09,Kollam,8.8932,76.6141,6.69,175.82,Orange
2014-07-09,Alappuzha,9.4981,76.3388,5.49,153.14,Orange
2014-07-09,Kottayam,9.5916,76.5222,6.07,174.87,Orange
2014-07-09,Ernakulam,10.0827,76.2711,7.43,192.67,Red
2014-07-09,Thrissur,10.5276,76.2144,5.84,140.56,Yellow
2014-07-09,Palakkad,10.7867,76.6548,4.94,112.22,Yellow
2014-07-09,Malappuram,11.2588,76.3183,4.11,132.78,Yellow
2014-07-09,Kozhikode,11.2588,75.7804,5.89,214.14,Red
2014-07-09,Wayanad,11.6854,76.132,3.03,229.75,Red
2014-07-09,Kannur,11.8745,75.3704,5.05,148.02,Yellow
2014-07-09,Kasaragod,12.499,75.0577,6.51,198.07,Orange
2014-07-09,Pathanamthitta,9.2646,76.7874,4.24,185.29,Yellow
2014-07-09,Idukki,9.8501,77.0166,5.96,153.08,Orange
2014-07-10,Thiruvananthapuram,8.5241,76.9366,4.79,264.55,Red
2014-07-10,Kollam,8.8932,76.6141,5.08,161.04,Orange
2014-07-10,Alappuzha,9.4981,76.3388,5.69,171.93,Orange
2014-07-10,Kottayam,9.5916,76.5222,5.64,155.1,Orange
2014-07-10,Ernakulam,10.0827,76.2711,4.1,161.52,Yellow
2014-07-10,Thrissur,10.5276,76.2144,7.6,158.05,Red
2014-07-10,Palakkad,10.7867,76.6548,4.07,203.27,Red
2014-07-10,Malappuram,11.2588,76.3183,6.26,176.44,Orange
2014-07-10,Kozhikode,11.2588,75.7804,2.84,206.64,Red
2014-07-10,Wayanad,11.6854,76.132,5.4,266.13,Red
2014-07-10,Kannur,11.8745,75.3704,6.46,231.06,Red
2014-07-10,Kasaragod,12.499,75.0577,4.2,138.48,Yellow
2014-07-10,Pathanamthitta,9.2646,76.7874,6.03,141.84,Yellow
2014-07-10,Idukki,9.8501,77.0166,4.77,149.13,Yellow
2014-07-11,Thiruvananthapuram,8.5241,76.9366,4.31,204.13,Red
2014-07-11,Kollam,8.8932,76.6141,6.78,270.9,Red
2014-07-11,Alappuzha,9.4981,76.3388,4.24,176.84,Yellow
2014-07-11,Kottayam,9.5916,76.5222,6.32,179.82,Orange
2014-07-11,Ernakulam,10.0827,76.2711,4.07,185.75,Yellow
2014-07-11,Thrissur,10.5276,76.2144,5.48,197.04,Orange
2014-07-11,Palakkad,10.7867,76.6548,4.7,161.57,Yellow
2014-07-11,Malappuram,11.2588,76.3183,6.59,208.1,Red
2014-07-11,Kozhikode,11.2588,75.7804,3.45,203.68,Red
2014-07-11,Wayanad,11.6854,76.132,4.61,140.73,Yellow
2014-07-11,Kannur,11.8745,75.3704,4.36,140.62,Yellow
2014-07-11,Kasaragod,12.499,75.0577,6.06,207.09,Red
2014-07-11,Pathanamthitta,9.2646,76.7874,4.07,106.5,Yellow
2014-07-11,Idukki,9.8501,77.0166,7.99,131.8,Red
2014-07-12,Thiruvananthapuram,8.5241,76.9366,4.49,183.87,Yellow
2014-07-12,Kollam,8.8932,76.6141,4.58,167.98,Yellow
2014-07-12,Alappuzha,9.4981,76.3388,4.18,129.79,Yellow
2014-07-12,Kottayam,9.5916,76.5222,4.2,175.66,Yellow
2014-07-12,Ernakulam,10.0827,76.2711,3.98,201.26,Red
2014-07-12,Thrissur,10.5276,76.2144,3.16,257.62,Red
2014-07-12,Palakkad,10.7867,76.6548,2.17,224.72,Red
2014-07-12,Malappuram,11.2588,76.3183,3.51,118.45,Yellow
2014-07-12,Kozhikode,11.2588,75.7804,6.45,219.95,Red
2014-07-12,Wayanad,11.6854,76.132,5.58,182.95,Orange
2014-07-12,Kannur,11.8745,75.3704,6.49,186.98,Orange
2014-07-12,Kasaragod,12.499,75.0577,3.34,155.68,Yellow
2014-07-12,Pathanamthitta,9.2646,76.7874,6.08,171.93,Orange
2014-07-12,Idukki,9.8501,77.0166,7.42,147.3,Red
2014-07-13,Thiruvananthapuram,8.5241,76.9366,2.83,183.43,Yellow
2014-07-13,Kollam,8.8932,76.6141,5.71,130.11,Yellow
2014-07-13,Alappuzha,9.4981,76.3388,5.07,187.32,Orange
2014-07-13,Kottayam,9.5916,76.5222,2.46,144.71,Yellow
2014-07-13,Ernakulam,10.0827,76.2711,3.42,137.57,Yellow
2014-07-13,Thrissur,10.5276,76.2144,6.82,247.55,Red
2014-07-13,Palakkad,10.7867,76.6548,3.79,289.72,Red
2014-07-13,Malappuram,11.2588,76.3183,7.16,159.99,Red
2014-07-13,Kozhikode,11.2588,75.7804,4.26,195.51,Yellow
2014-07-13,Wayanad,11.6854,76.132,5.91,192.48,Orange
2014-07-13,Kannur,11.8745,75.3704,2.83,141.91,Yellow
2014-07-13,Kasaragod,12.499,75.0577,2.56,224.66,Red
2014-07-13,Pathanamthitta,9.2646,76.7874,5.7,228.24,Red
2014-07-13,Idukki,9.8501,77.0166,3.52,197.05,Yellow
2014-07-14,Thiruvananthapuram,8.5241,76.9366,5.44,228.39,Red
2014-07-14,Kollam,8.8932,76.6141,5.85,248.75,Red
2014-07-14,Alappuzha,9.4981,76.3388,2.26,194.46,Yellow
2014-07-14,Kottayam,9.5916,76.5222,6.99,223.95,Red
2014-07-14,Ernakulam,10.0827,76.2711,3.34,116.6,Yellow
2014-07-14,Thrissur,10.5276,76.2144,7.3,135.62,Red
2014-07-14,Palakkad,10.7867,76.6548,2.04,159.06,Yellow
2014-07-14,Malappuram,11.2588,76.3183,4.43,157.07,Yellow
2014-07-14,Kozhikode,11.2588,75.7804,7.53,177.33,Red
2014-07-14,Wayanad,11.6854,76.132,6.4,271.62,Red
2014-07-14,Kannur,11.8745,75.3704,5.94,130.94,Yellow
2014-07-14,Kasaragod,12.499,75.0577,3.01,129.87,Yellow
2014-07-14,Pathanamthitta,9.2646,76.7874,5.8,215.29,Red
2014-07-14,Idukki,9.8501,77.0166,5.4,192.96,Orange
2014-07-15,Thiruvananthapuram,8.5241,76.9366,3.48,194.66,Yellow
2014-07-15,Kollam,8.8932,76.6141,6.67,127.42,Yellow
2014-07-15,Alappuzha,9.4981,76.3388,4.97,231.04,Red
2014-07-15,Kottayam,9.5916,76.5222,3.15,206.95,Red
2014-07-15,Ernakulam,10.0827,76.2711,6.17,229.42,Red
2014-07-15,Thrissur,10.5276,76.2144,4.55,204.56,Red
2014-07-15,Palakkad,10.7867,76.6548,4.04,213.34,Red
2014-07-15,Malappuram,11.2588,76.3183,8.25,211.6,Red
2014-07-15,Kozhikode,11.2588,75.7804,3.01,159.45,Yellow
2014-07-15,Wayanad,11.6854,76.132,3.19,179.71,Yellow
2014-07-15,Kannur,11.8745,75.3704,2.83,182.62,Yellow
2014-07-15,Kasaragod,12.499,75.0577,6.7,204.89,Red
2014-07-15,Pathanamthitta,9.2646,76.7874,5.62,202.9,Red
2014-07-15,Idukki,9.8501,77.0166,4.14,187.55,Yellow
2014-07-16,Thiruvananthapuram,8.5241,76.9366,4.04,182.19,Yellow
2014-07-16,Kollam,8.8932,76.6141,4.05,154.61,Yellow
2014-07-16,Alappuzha,9.4981,76.3388,5.25,235.85,Red
2014-07-16,Kottayam,9.5916,76.5222,2.2,108.62,Yellow
2014-07-16,Ernakulam,10.0827,76.2711,3.24,143.04,Yellow
2014-07-16,Thrissur,10.5276,76.2144,6.92,140.72,Yellow
2014-07-16,Palakkad,10.7867,76.6548,1.66,142.66,Yellow
2014-07-16,Malappuram,11.2588,76.3183,8.08,186.41,Red
2014-07-16,Kozhikode,11.2588,75.7804,4.69,262.7,Red
2014-07-16,Wayanad,11.6854,76.132,6.29,242.06,Red
2014-07-16,Kannur,11.8745,75.3704,6.51,124.9,Yellow
2014-07-16,Kasaragod,12.499,75.0577,3.44,225.23,Red
2014-07-16,Pathanamthitta,9.2646,76.7874,6.63,185.43,Orange
2014-07-16,Idukki,9.8501,77.0166,4.14,153.6,Yellow
2014-07-17,Thiruvananthapuram,8.5241,76.9366,5.3,168.19,Orange
2014-07-17,Kollam,8.8932,76.6141,4.44,184.26,Yellow
2014-07-17,Alappuzha,9.4981,76.3388,5.49,166.6,Orange
2014-07-17,Kottayam,9.5916,76.5222,4.86,178.97,Yellow
2014-07-17,Ernakulam,10.0827,76.2711,6.67,149.15,Yellow
2014-07-17,Thrissur,10.5276,76.2144,2.69,101.66,Yellow
2014-07-17,Palakkad,10.7867,76.6548,2.19,166.68,Yellow
2014-07-17,Malappuram,11.2588,76.3183,7.76,210.75,Red
2014-07-17,Kozhikode,11.2588,75.7804,4.36,232.57,Red
2014-07-17,Wayanad,11.6854,76.132,6.25,169.93,Orange
2014-07-17,Kannur,11.8745,75.3704,3.34,182.43,Yellow
2014-07-17,Kasaragod,12.499,75.0577,4.43,216.46,Red
2014-07-17,Pathanamthitta,9.2646,76.7874,2.6,170.54,Yellow
2014-07-17,Idukki,9.8501,77.0166,6.31,123.79,Yellow
2014-07-18,Thiruvananthapuram,8.5241,76.9366,4.45,179.64,Yellow
2014-07-18,Kollam,8.8932,76.6141,4.38,158.09,Yellow
2014-07-18,Alappuzha,9.4981,76.3388,2.68,150.2,Yellow
2014-07-18,Kottayam,9.5916,76.5222,5.29,227.57,Red
2014-07-18,Ernakulam,10.0827,76.2711,2.13,155.42,Yellow
2014-07-18,Thrissur,10.5276,76.2144,2.71,214.23,Red
2014-07-18,Palakkad,10.7867,76.6548,1.75,172.52,Yellow
2014-07-18,Malappuram,11.2588,76.3183,5.23,141.81,Yellow
2014-07-18,Kozhikode,11.2588,75.7804,6.31,162.55,Orange
2014-07-18,Wayanad,11.6854,76.132,4.49,253.99,Red
2014-07-18,Kannur,11.8745,75.3704,6.73,250.92,Red
2014-07-18,Kasaragod,12.499,75.0577,2.91,203.24,Red
2014-07-18,Pathanamthitta,9.2646,76.7874,2.72,207.02,Red
2014-07-18,Idukki,9.8501,77.0166,9.0,191.66,Red
2014-07-19,Thiruvananthapuram,8.5241,76.9366,2.59,224.69,Red
2014-07-19,Kollam,8.8932,76.6141,4.68,243.49,Red
2014-07-19,Alappuzha,9.4981,76.3388,3.65,177.38,Yellow
2014-07-19,Kottayam,9.5916,76.5222,4.2,152.74,Yellow
2014-07-19,Ernakulam,10.0827,76.2711,7.05,128.36,Red
2014-07-19,Thrissur,10.5276,76.2144,5.37,271.22,Red
2014-07-19,Palakkad,10.7867,76.6548,5.69,223.88,Red
2014-07-19,Malappuram,11.2588,76.3183,3.22,204.86,Red
2014-07-19,Kozhikode,11.2588,75.7804,2.64,216.37,Red
2014-07-19,Wayanad,11.6854,76.132,6.52,137.28,Yellow
2014-07-19,Kannur,11.8745,75.3704,3.61,194.95,Yellow
2014-07-19,Kasaragod,12.499,75.0577,3.05,153.83,Yellow
2014-07-19,Pathanamthitta,9.2646,76.7874,5.08,165.58,Orange
2014-07-19,Idukki,9.8501,77.0166,5.67,97.41,Yellow
2014-07-20,Thiruvananthapuram,8.5241,76.9366,4.76,252.33,Red
2014-07-20,Kollam,8.8932,76.6141,3.3,207.93,Red
2014-07-20,Alappuzha,9.4981,76.3388,4.67,173.11,Yellow
2014-07-20,Kottayam,9.5916,76.5222,4.32,117.1,Yellow
2014-07-20,Ernakulam,10.0827,76.2711,7.73,209.35,Red
2014-07-20,Thrissur,10.5276,76.2144,2.85,143.02,Yellow
2014-07-20,Palakkad,10.7867,76.6548,4.56,150.31,Yellow
2014-07-20,Malappuram,11.2588,76.3183,6.13,198.0,Orange
2014-07-20,Kozhikode,11.2588,75.7804,7.72,227.94,Red
2014-07-20,Wayanad,11.6854,76.132,6.17,253.24,Red
2014-07-20,Kannur,11.8745,75.3704,3.06,230.86,Red
2014-07-20,Kasaragod,12.499,75.0577,3.51,176.98,Yellow
2014-07-20,Pathanamthitta,9.2646,76.7874,2.62,165.29,Yellow
2014-07-20,Idukki,9.8501,77.0166,6.9,203.93,Red
2014-07-21,Thiruvananthapuram,8.5241,76.9366,2.96,166.54,Yellow
2014-07-21,Kollam,8.8932,76.6141,4.42,172.77,Yellow
2014-07-21,Alappuzha,9.4981,76.3388,4.7,165.3,Yellow
2014-07-21,Kottayam,9.5916,76.5222,4.68,144.9,Yellow
2014-07-21,Ernakulam,10.0827,76.2711,7.09,116.63,Red
2014-07-21,Thrissur,10.5276,76.2144,7.83,186.03,Red
2014-07-21,Palakkad,10.7867,76.6548,5.83,172.87,Orange
2014-07-21,Malappuram,11.2588,76.3183,6.24,203.38,Red
2014-07-21,Kozhikode,11.2588,75.7804,2.7,212.77,Red
2014-07-21,Wayanad,11.6854,76.132,6.18,169.96,Orange
2014-07-21,Kannur,11.8745,75.3704,3.62,135.84,Yellow
2014-07-21,Kasaragod,12.499,75.0577,2.5,113.0,Yellow
2014-07-21,Pathanamthitta,9.2646,76.7874,5.1,209.54,Red
2014-07-21,Idukki,9.8501,77.0166,4.79,175.95,Yellow
2014-07-22,Thiruvananthapuram,8.5241,76.9366,4.86,272.49,Red
2014-07-22,Kollam,8.8932,76.6141,5.58,179.21,Orange
2014-07-22,Alappuzha,9.4981,76.3388,3.8,126.05,Yellow
2014-07-22,Kottayam,9.5916,76.5222,5.32,234.82,Red
2014-07-22,Ernakulam,10.0827,76.2711,3.87,189.63,Yellow
2014-07-22,Thrissur,10.5276,76.2144,2.75,218.64,Red
2014-07-22,Palakkad,10.7867,76.6548,3.72,184.22,Yellow
2014-07-22,Malappuram,11.2588,76.3183,6.57,216.84,Red
2014-07-22,Kozhikode,11.2588,75.7804,3.84,140.97,Yellow
2014-07-22,Wayanad,11.6854,76.132,6.5,155.73,Orange
2014-07-22,Kannur,11.8745,75.3704,4.81,159.18,Yellow
2014-07-22,Kasaragod,12.499,75.0577,4.72,170.32,Yellow
2014-07-22,Pathanamthitta,9.2646,76.7874,2.98,200.02,Red
2014-07-22,Idukki,9.8501,77.0166,8.7,137.12,Red
2014-07-23,Thiruvananthapuram,8.5241,76.9366,2.91,226.88,Red
2014-07-23,Kollam,8.8932,76.6141,3.28,136.22,Yellow
2014-07-23,Alappuzha,9.4981,76.3388,2.06,190.77,Yellow
2014-07-23,Kottayam,9.5916,76.5222,6.07,216.27,Red
2014-07-23,Ernakulam,10.0827,76.2711,2.15,161.34,Yellow
2014-07-23,Thrissur,10.5276,76.2144,2.12,186.01,Yellow
2014-07-23,Palakkad,10.7867,76.6548,3.86,208.11,Red
2014-07-23,Malappuram,11.2588,76.3183,3.45,124.02,Yellow
2014-07-23,Kozhikode,11.2588,75.7804,7.33,226.48,Red
2014-07-23,Wayanad,11.6854,76.132,3.61,139.77,Yellow
2014-07-23,Kannur,11.8745,75.3704,6.02,98.77,Yellow
2014-07-23,Kasaragod,12.499,75.0577,4.57,111.06,Yellow
2014-07-23,Pathanamthitta,9.2646,76.7874,6.71,201.95,Red
2014-07-23,Idukki,9.8501,77.0166,3.66,190.74,Yellow
2014-07-24,Thiruvananthapuram,8.5241,76.9366,5.74,116.74,Yellow
2014-07-24,Kollam,8.8932,76.6141,6.08,130.62,Yellow
2014-07-24,Alappuzha,9.4981,76.3388,6.33,205.71,Red
2014-07-24,Kottayam,9.5916,76.5222,3.61,132.42,Yellow
2014-07-24,Ernakulam,10.0827,76.2711,2.53,178.76,Yellow
2014-07-24,Thrissur,10.5276,76.2144,7.01,146.3,Red
2014-07-24,Palakkad,10.7867,76.6548,4.48,218.51,Red
2014-07-24,Malappuram,11.2588,76.3183,8.3,199.96,Red
2014-07-24,Kozhikode,11.2588,75.7804,6.76,175.38,Orange
2014-07-24,Wayanad,11.6854,76.132,3.19,225.78,Red
2014-07-24,Kannur,11.8745,75.3704,5.64,135.99,Yellow
2014-07-24,Kasaragod,12.499,75.0577,6.0,157.28,Orange
2014-07-24,Pathanamthitta,9.2646,76.7874,3.72,242.46,Red
2014-07-24,Idukki,9.8501,77.0166,4.31,157.92,Yellow
2014-07-25,Thiruvananthapuram,8.5241,76.9366,3.02,116.81,Yellow
2014-07-25,Kollam,8.8932,76.6141,5.57,152.34,Orange
2014-07-25,Alappuzha,9.4981,76.3388,2.64,248.46,Red
2014-07-25,Kottayam,9.5916,76.5222,3.45,155.32,Yellow
2014-07-25,Ernakulam,10.0827,76.2711,4.18,188.55,Yellow
2014-07-25,Thrissur,10.5276,76.2144,7.26,113.47,Red
2014-07-25,Palakkad,10.7867,76.6548,4.17,211.7,Red
2014-07-25,Malappuram,11.2588,76.3183,6.03,134.7,Yellow
2014-07-25,Kozhikode,11.2588,75.7804,7.86,164.11,Red
2014-07-25,Wayanad,11.6854,76.132,3.46,176.99,Yellow
2014-07-25,Kannur,11.8745,75.3704,5.67,206.18,Red
2014-07-25,Kasaragod,12.499,75.0577,5.41,143.13,Yellow
2014-07-25,Pathanamthitta,9.2646,76.7874,6.93,217.47,Red
2014-07-25,Idukki,9.8501,77.0166,8.07,180.83,Red
2014-07-26,Thiruvananthapuram,8.5241,76.9366,3.06,131.34,Yellow
2014-07-26,Kollam,8.8932,76.6141,4.98,231.86,Red
2014-07-26,Alappuzha,9.4981,76.3388,5.08,178.1,Orange
2014-07-26,Kottayam,9.5916,76.5222,4.39,220.08,Red
2014-07-26,Ernakulam,10.0827,76.2711,2.0,208.0,Red
2014-07-26,Thrissur,10.5276,76.2144,3.73,168.25,Yellow
2014-07-26,Palakkad,10.7867,76.6548,5.57,173.46,Orange
2014-07-26,Malappuram,11.2588,76.3183,7.31,235.51,Red
2014-07-26,Kozhikode,11.2588,75.7804,6.65,171.18,Orange
2014-07-26,Wayanad,11.6854,76.132,3.78,179.51,Yellow
2014-07-26,Kannur,11.8745,75.3704,6.81,149.31,Yellow
2014-07-26,Kasaragod,12.499,75.0577,4.81,243.04,Red
2014-07-26,Pathanamthitta,9.2646,76.7874,2.57,196.68,Yellow
2014-07-26,Idukki,9.8501,77.0166,7.81,173.25,Red
